Publication Year,Month,Category,college,Research field ,Title,Source Title
2023,December,Wos,College of Science,Scientific,Optimized framework for Darcy-Forchheimer flow with chemical reaction in the presence of Soret and Dufour effects: A shooting technique,Desalination and Water Treatment
2023,December,Wos,College of Science,Scientific,Optimizing gamma radiation shielding with cobalt-titania hybrid nanomaterials,Digest Journal of Nanomaterials and Biostructures
2023,December,Wos,College of Science,Scientific,"PbO effect on physical, mechanical, optical, structural, and radiation characteristics of P2O5-BaO-PbO glass system",Energy and Buildings
2023,December,Wos,College of Science,Scientific,Performance Optimization of Inorganic Cs2TiBr6 Based Perovskite Solar Cell via Numerical Simulation,ENERGY TECHNOLOGY
2023,December,Wos,College of Science,Scientific,Phase transformation of alpha-MnO2 to beta-MnO2 induced by Cu doping: Improved electrochemical performance for next generation supercapacitor,Frontiers in Materials
2023,December,Wos,College of Science,Scientific,Photocatalytic Decomposition of Indigo Carmine and Methylene Blue Dyes using Facilely Synthesized Lithium Borate/Copper Oxide Nanocomposite,Heliyon
2023,December,Wos,College of Science,Scientific,Photocatalytic degradation of atrazine and abamectin using Chenopodium album leaves extract mediated copper oxide nanoparticles,Heliyon
2023,December,Wos,College of Science,Scientific,Photoelectrochemical Green Hydrogen Production Utilizing ZnO Nanostructured Photoelectrodes,Heliyon
2023,December,Wos,College of Science,Scientific,Photoluminescence enhancement of Nd3+doped antimony borate glasses by inclusion of silver nanoparticles,INORGANIC CHEMISTRY COMMUNICATIONS
2023,December,Wos,College of Science,Scientific,Photo-thermoelastic wave propagation with changing thermal conductivity on excited pulsed laser nanoscale microelongated semiconductor material,Inorganic Chemistry Communications
2023,December,Wos,College of Science,Scientific,Polymer quantum dots doped in metal organic framework for sono-catalytic degradation of sulfamethazine,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES
2023,December,wos,College of Science,Scientific,Potential Application of Innovative Aspergillus terreus/Sodium Alginate Composite Beads as Eco-Friendly and Sustainable Adsorbents for Alizarin Red S Dye: Isotherms and Kinetics Models,International Journal of Modern Physics B
2023,December,wos,College of Science,Scientific,Prediction of Inhibition Activity of Dihydrofolate Reductase Inhibitors With Multivariate Adaptive Regression Splines,Journal of Applied Mathematics and Computing
2023,December,wos,College of Science,Scientific,Prevalence of residual risks of the transfusion-transmitted infections in Riyadh hospitals: A two-year retrospective study,Journal of Biomolecular Structure and Dynamics
2023,December,wos,College of Science,Scientific,Qualitative Study on Solutions of Piecewise Nonlocal Implicit Fractional Differential Equations,Journal of Biomolecular Structure and Dynamics
2023,December,wos,College of Science,Scientific,"Reactive magnetron sputtered AlN thin films: structural, linear and nonlinear optical characteristics",Journal of Computational Biophysics and Chemistry
2023,December,Wos,College of Science,Scientific,Recent Advances in the Pharmaceutical and Biomedical Applications of Cyclodextrin-Capped Gold Nanoparticles,JOURNAL OF ENGINEERING
2023,December,Wos,College of Science,Scientific,Revealing the properties of the out-of-plane points of equilibrium of the restricted 3-body problem with non-spherical radiating bodies,Journal of Experimental Zoology Part A: Ecological and Integrative Physiology
2023,December,Wos,College of Science,Scientific,Rhizobacterial Colonization and Management of Bacterial Speck Pathogen in Tomato by Pseudomonas spp.,Journal of King Saud University - Science
2023,December,Wos,College of Science,Scientific,Ricci Soliton of CR-Warped Product Manifolds and Their Classifications,Journal of Materials Research and Technology
2023,December,Wos,College of Science,Scientific,Room-temperature multiferroic properties of Ni-doped PbTiO3 nanocrystals,Journal of Materials Science: Materials in Electronics
2023,December,Wos,College of Science,Scientific,Schiff-Based Modified Bentonite Clay Composites for Wastewater Treatment: Experimental and DFT-Based Analysis,Journal of Molecular Liquids
2023,December,Wos,College of Science,Scientific,Seasonal Variations in Yield and Biochemical Composition of the Mediterranean Saltbush (Atriplex halimus L.) Under Saline Agriculture in Semi-Arid Regions,JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS
2023,December,Wos,College of Science,Scientific,SignExplainer: An Explainable AI-Enabled Framework for Sign Language Recognition With Ensemble Learning,JOURNAL OF RADIATION RESEARCH AND APPLIED SCIENCES
2023,December,Wos,College of Science,Scientific,Singularity properties of timelike circular surfaces in Minkowski 3-space,JOURNAL OF RADIATION RESEARCH AND APPLIED SCIENCES
2023,December,Wos,College of Science,Scientific,Soliton Solutions of Fractional Stochastic Kraenkel-Manna-Merle Equations in Ferromagnetic Materials,Journal of Radioanalytical and Nuclear Chemistry
2023,December,Wos,College of Science,Scientific,"Some well known inequalities for (h1, h2)-convex stochastic process via interval set inclusion relation",Journal of Rare Earths
2023,December,Wos,College of Science,Scientific,Spacelike Lines with Special Trajectories and Invariant Axodes,Journal of the Australian Ceramic Society
2023,December,Wos,College of Science,Scientific,Statistical analysis for solution of non-linear integro-differential equation by using odinary and accerlated technique of Kamal-Adomian Decomposition,Journal of Thermal Analysis and Calorimetry
2023,December,Wos,College of Science,Scientific,Statistical Analysis of Inverse Lindley Data Using Adaptive Type-II Progressively Hybrid Censoring with Applications,Luminescence
2023,December,Wos,College of Science,Scientific,Statistical Inference on the Entropy Measures of Gamma Distribution under Progressive Censoring: EM and MCMC Algorithms,Marine Pollution Bulletin
2023,December,Wos,College of Science,Scientific,"Stereoselective Synthesis of New 4-Aryl-5-indolyl-1,2,4-triazole S- and N-beta-Galactosides: Characterizations, X-ray Crystal Structure and Hirshfeld Surface Analysis",Materials
2023,December,Wos,College of Science,Scientific,Structure of a generalized class of weights satisfy weighted reverse Holder's inequality,MATERIALS TODAY COMMUNICATIONS
2023,December,Wos,College of Science,Scientific,Study of CoCe0.05Fe1.95O4-polypyrrole composite for efficient electromagnetic interference shielding,Mathematics
2023,December,Wos,College of Science,Scientific,Study of nonlinear generalized Fisher equation under fractional fuzzy concept,Molecular Biotechnology
2023,December,Wos,College of Science,Scientific,Study of role of spin in ferromagnetism and thermoelectric characteristics of spinel chalcognides MgEr2(S/Se)4 for spintronic and clean energy,Molecules
2023,December,Wos,College of Science,Scientific,Synergistic photodegradation of methylene blue by Sm doped Fe2O3 photocatalyst under sunlight,Nutrients
2023,December,Wos,College of Science,Scientific,"Synthesis, in vitro biological assessment, and molecular docking study of benzimidazole-based thiadiazole derivatives as dual inhibitors of alpha-amylase and alpha-glucosidase",OPEN PHYSICS
2023,December,Wos,College of Science,Scientific,"Synthesis, molecular docking and ADMET studies of bis-benzimidazole-based thiadiazole derivatives as potent inhibitors, in vitro a-amylase and a-glucosidase",OPTICAL MATERIALS
2023,December,Wos,College of Science,Scientific,"Synthesis, Spectroscopic Analysis, Molecular Docking, Molecular Dynamics Simulation of 5-(Adamantan-1-yl)-4-(3-Chlorophenyl)-2,4-Dihydro-3H-1,2,4-Triazole-3-Thione, a Potential Anti-proliferative Agent",Optical Materials
2023,December,Wos,College of Science,Scientific,"Synthesis, Thermal, Structural, Microhardness Properties and Gamma-Ray Attenuation Efficiency of Cd2+ and Fe3+ Co-doped Na2O-CaO-SiO2 Glasses",Phytotaxa
2023,December,Wos,College of Science,Scientific,Tailoring a symmetry for material properties of tellurite glasses through tungsten(vi) oxide addition: Mechanical properties and gamma-ray transmissions properties,Plant Stress
2023,December,Wos,College of Science,Scientific,The effect of visco-Pasternak foundation on the free vibration behavior of exponentially graded sandwich plates with various boundary conditions,Polycyclic Aromatic Compounds
2023,December,Wos,College of Science,Scientific,The First Complete Chloroplast Genome of Cordia monoica: Structure and Comparative Analysis,Polycyclic Aromatic Compounds
2023,December,Wos,College of Science,Scientific,The Impact of ECAP Parameters on the Structural and Mechanical Behavior of Pure Mg: A Combination of Experimental and Machine Learning Approaches,Polycyclic Aromatic Compounds
2023,December,Wos,College of Science,Scientific,The Influence of White Noise and the Beta Derivative on the Solutions of the BBM Equation,Poultry Science
2023,December,Wos,College of Science,Scientific,The Process Capability Index of Pareto Model under Progressive Type-II Censoring: Various Bayesian and Bootstrap Algorithms for Asymmetric Data,Results in Physics
2023,December,Wos,College of Science,Scientific,The protective effect of 7-hydroxycoumarin against cisplatin-induced liver injury is mediated via attenuation of oxidative stress and inflammation and upregulation of Nrf2/HO-1 pathway,Results in Physics
2023,December,Wos,College of Science,Scientific,The Solitary Solutions for the Stochastic Jimbo-Miwa Equation Perturbed by White Noise,Reviews on Advanced Materials Science
2023,December,Wos,College of Science,Scientific,The Valorization of Agro-Wastes and Stevia Leaves as a Sugar Replacer in Cupcake Formulas: Histological and In Vivo Studies on Diabetic Rats,SCIENTIFIC REPORTS
2023,December,Wos,College of Science,Scientific,Thermally Radiative Darcy–Forchheimer Flow of Cu/Ag Nanoliquid in Water Past a Heated Stretchy Sheet with Magnetic and Viscous Dissipation Impacts,Silicon
2023,December,Wos,College of Science,Scientific,Thermal-optical mechanical waves of the microelongated semiconductor medium with fractional order heat time derivatives in a rotational field,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy
2023,December,Wos,College of Science,Scientific,"Tramadol Biological Effects: 4: Effective Therapeutic Efficacy of Lagenaria siceraria Preparation (Gamal & Aref1) and Melatonin on Cell Biological, Histochemical, and Histopathological Changes in the Kidney of Tramadol-Induced Male Mice (vol 27, pg 613, 2021)",SUSTAINABILITY
2023,December,Wos,College of Science,Scientific,Transition metal doped CeO2 for photocatalytic removal of 2-chlorophenol in the exposure of indoor white light and antifungal activity,JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS
2023,December,Wos,College of Science,Scientific,Tungsten oxide-copper oxide supported on reduced graphene oxide as a proficient electrocatalyst with enhanced hydrogen evolution efficiency in an alkaline media,APPLIED SCIENCES-BASEL
2023,December,Wos,College of Science,Scientific,Understanding the influence of Cu ions implantation towards highly efficient MAPbBr3 perovskite solar cells,POULTRY SCIENCE
2023,December,Wos,College of Science,Scientific,Understanding the spatial configurations of Sm2O3 in NiO interfaces Embedded-Loaded for Electrocatalytic OER process,RADIATION PHYSICS AND CHEMISTRY
2023,December,Wos,College of Science,Scientific,Univariate and multivariate analyses of the asset returns using new statistical models and penalized regression techniques,SCIENCE OF THE TOTAL ENVIRONMENT
2023,December,Wos,College of Science,Scientific,"Vibrational, mechanical, electronic and thermodynamic properties of rhenium-based perovskites XReO3(X = Li, Be) by an ab-initio computation",FRACTALS-COMPLEX GEOMETRY PATTERNS AND SCALING IN NATURE AND SOCIETY
2023,September,wos,College of Medicine,Health-related / Medical,Zinc Nanocomposite Supported Chitosan for Nitrite Sensing and Hydrogen Evolution Applications,HUMAN GENETICS
2023,September,wos,College of Medicine,Health-related / Medical,2D MXenes Embedded Perovskite Hydrogels for Efficient and Stable Solar Evaporation,HEALTHCARE
2023,September,wos,College of Medicine,Health-related / Medical,A case study of monkeypox disease in the United States using mathematical modeling with real data,MICROSCOPY RESEARCH AND TECHNIQUE
2023,September,wos,College of Medicine,Health-related / Medical,"A comprehensive numerical study on the fluid flow, thermal and exergetic performance of longitudinally ribbed spirally coiled tube with various shapes",JOURNAL OF BIOCHEMICAL AND MOLECULAR TOXICOLOGY
2023,September,wos,College of Medicine,Health-related / Medical,"A flavonoid-rich fraction of Euphorbia peplus attenuates hyperglycemia, insulin resistance, and oxidative stress in a type 2 diabetes rat model",MEDICINA-LITHUANIA
2023,September,wos,College of Medicine,Health-related / Medical,A mathematical model for cilia actuated transport of Gold-Silver hybrid nanofluid EMHD flow with activation energy phenomena,AMERICAN JOURNAL OF PERINATOLOGY
